museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
316,"Museo Regional del Valle del Fuerte","Arqueología","1990-03-03","Instituto Sinaloense de Cultura",25,"Sinaloa",1,"Ahome",1,"Los Mochis","Antonio Rosales s/n","Centro","81200","(668) 812 46 92","","","museoregionalvf@culturasinaloa.gob.mx; museoreg@hotmail.com; romina.duarte@culturasinaloa.gob.mx","",-108.99951,25.78975,"http://sic.gob.mx/ficha.php?table=museo&table_id=316","2021-08-02 04:21:03-05"
1670,"Trapiche. Museo Interactivo","Ciencia y tecnología","2014-12-01","Patronato de Impulsora de la Cultura y de las Artes, I.A.P.",25,"Sinaloa",1,"Ahome",1,"Los Mochis","Blvd. Rosend G. Castro 711 Pte.","Centro","81200","(668) 176 17 57","http://www.trapiche.org.mx/","","eayala@trapiche.org.mx","",-108.9991,25.78836,"http://sic.gob.mx/ficha.php?table=museo&table_id=1670","2019-09-25 07:01:47-05"
1860,"Sala de arqueología  de la Casa de la Cultura Profesor Conrado Espinosa","Arte","1995-12-08","Municipio de Ahome",25,"Sinaloa",1,"Ahome",1,"Los Mochis","Belisario Domínguez s/n al pie del Cerro de la Memoria","Col. Bugambilias","81216","(668) 818 49 49","","","casacultura@ahome.gob.mx","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1860","2021-01-27 07:15:45-06"
52,"Museo Comunitario de la Villa de Ahome","Arqueología","1999-01-05","Instituto Sinaloense de Cultura/Ecomuseos de Sinaloa, A.C.",25,"Sinaloa",1,"Ahome",70,"Ahome","Ignacio Zaragoza s/n","Centro","81110","","","","sandra.robles@culturasinaloa.gob.mx","",-109.17509,25.9199,"http://sic.gob.mx/ficha.php?table=museo&table_id=52","2018-06-20 07:14:39-05"
30,"Museo Comunitario San Miguel Zapotitlán","Historia","2001-09-29","Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., Ayuntamiento de Ahome",25,"Sinaloa",1,"Ahome",227,"San Miguel Zapotitlán","Benito Juárez s/n","Col. Centro","81340","Cel.  668 186 29 30","","","","",-109.0518,25.94737,"http://sic.gob.mx/ficha.php?table=museo&table_id=30","2017-12-07 14:19:34-06"
118,"Museo Minero de Copala","Historia","2000-05-15","Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.<br>Ayuntamiento de Concordia",25,"Sinaloa",4,"Concordia",1,"Concordia","Domicilio conocido s/n","","82650","(669) 968 22 77 ","","","dalia_rojas10@hotmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=118","2017-12-07 14:12:42-06"
36,"Museo Comunitario del General Domingo Rubí","Historia","1999-05-05","Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,"Sinaloa",4,"Concordia",162,"El Verde","Reforma s/n","Centro","82648","(694) 963 61 74","","","","",-106.07006,23.29065,"http://sic.gob.mx/ficha.php?table=museo&table_id=36","2017-12-07 12:22:46-06"
1864,"Museo de Minería e Historia","Ciencia y tecnología","1980-12-13","Ayuntamiento de Cosalá",25,"Sinaloa",5,"Cosalá",1,"Cosalá","Gabriel Leyva Solano s/n","Centro","80700","696 965 11 19","https://www.sinaloa360.com/museo-mineria-e-historia-cosala/","","coordinaciondeeventos2014@hotmail.com","",-106.69163,24.4118,"http://sic.gob.mx/ficha.php?table=museo&table_id=1864","2021-05-07 08:57:04-05"
2171,"Materia. Museo Interactivo del Centro de Ciencias de Sinaloa","","2020-01-28","Gobierno del Estado de Sinaloa",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Av. de las Américas 2771 Nte.","Col. Villa Universidad","80010 ","667 759 9000","http://somosmateria.com/","https://www.ccs.edu.mx/","centrodeciencias@ccs.edu.mx","",-107.39376,24.80881,"http://sic.gob.mx/ficha.php?table=museo&table_id=2171","2020-01-30 06:48:58-06"
1603,"Museo Interactivo sobre las Adicciones (MIA)","Especializado","2012-10-17","Instituto MIA",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Av. Ruperto L. Paliza y Ángel Flores 484 Nte.","Centro","80000","(667) 257 99 62","http://mia.culiacan.gob.mx/","","miateconecta@gmail.com","",-107.39333,24.80918,"http://sic.gob.mx/ficha.php?table=museo&table_id=1603","2019-09-25 06:52:11-05"
527,"Museo Insectaria","Ciencia y tecnología","2005-04-28","Ayuntamiento de Culiacán /Restaurante el Miradero",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Carr. Culiacancito km 7.5 ","","","","","https://www.facebook.com/AyuntamientoCuliacan/posts/10150745926504581?stream_ref=5","jaragonc@gmail.com","",-107.47427,24.81821,"http://sic.gob.mx/ficha.php?table=museo&table_id=527","2015-09-23 12:34:02-05"
3,"Museo Comunitario de Tacuichamona","Arqueología","1997-09-22","DIFOCUR, Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Escuela Vieja","","80470","(667) 476 24 12","","https://www.facebook.com/pages/Museo-Comunitario-Tacuichamona/571399802967602","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=3","2017-12-07 13:40:18-06"
586,"Museo de Arte de Sinaloa (MASIN)","Arte","1991-11-21","Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Rafael Buelna s/n esq.  Ruperto L. Paliza","Centro","80000","667 713 99 33","http://www.culturasinaloa.gob.mx/index.php?option=com_content&view=category&id=191&Itemid=261","","museodeartedesinaloa@culturasinaloa.gob.mx","MASINculiacan",-107.39433,24.81052,"http://sic.gob.mx/ficha.php?table=museo&table_id=586","2021-07-22 08:54:40-05"
1865,"Museo El Fuerte Mirador","Historia","2001-12-15","Ayuntamiento El Fuerte",25,"Sinaloa",10,"El Fuerte",1,"El Fuerte","Prolongación Calle 5 de Mayo","Col. Centro","81820","Cel. 698 107 29 83","https://www.facebook.com/pages/Museo-Fuerte-Mirador/287837457909928","","","",-108.62086,26.42208,"http://sic.gob.mx/ficha.php?table=museo&table_id=1865","2016-09-16 13:22:08-05"
12,"Museo Comunitario de Tehueco","Antropología","2001-06-24","Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., /Ayuntamiento de El Fuerte",25,"Sinaloa",10,"El Fuerte",195,"Tehueco","Josefa Ortíz de Domínguez s/n","Centro","81820","(698) 893 01 17","","","","",-108.61449,26.42079,"http://sic.gob.mx/ficha.php?table=museo&table_id=12","2017-12-07 13:11:17-06"
164,"Museo Comunitario del Ejidatario","Historia","1996-12-28","Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., Ayuntamiento de Guasave",25,"Sinaloa",11,"Guasave",269,"Tamazula","Av. Álvaro Obregón s/n","Col. Tamazula","81170","(687) 881 52 14","","","museodetamazula@culturasinaloa.gob.mx","",-108.45147,25.4471,"http://sic.gob.mx/ficha.php?table=museo&table_id=164","2017-12-07 13:24:19-06"
263,"Museo de Arte de Mazatlán","Arte","1998-11-25","Instituto Sinaloense de Cultura",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Venustiano Carranza s/n","Centro Histórico","82000","(669) 985 35 02","http://culturasinaloa.gob.mx/index.php?option=com_content&view=article&id=3916&Itemid=262","https://www.facebook.com/MuseoDeArteDeMazatlan","museoartemazatlan@culturasinaloa.gob.mx","",-106.42563,23.19633,"http://sic.gob.mx/ficha.php?table=museo&table_id=263","2018-06-20 09:34:30-05"
300,"Museo Arqueológico de Mazatlán","Arqueología","1989-01-01","Secretaría de Cultura/INAH",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Sixto Osuna 76 esq. Venustiano Carranza","Centro Histórico","82000","(669) 981 14 55","http://www.inah.gob.mx/red-de-museos/210-museo-arqueologico-de-mazatlan","","museomazatlan.inah@gmail.com; museomazatlaninah@hotmail.com","",-106.42566,23.19658,"http://sic.gob.mx/ficha.php?table=museo&table_id=300","2020-02-17 05:05:57-06"
76,"Museo del Mar (Acuario de Mazatlán)","Ciencia y tecnología","1980-09-13","Ayuntamiento de Mazatlán",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Av. de los Deportes  111","Fracc. Tellería","82017","(669) 981 78 15 al 17","http://acuariomazatlan.com/acuario/museo-de-mar/","","direccion@acuariomazatlan.com","",-106.42807,23.22861,"http://sic.gob.mx/ficha.php?table=museo&table_id=76","2019-09-25 06:49:05-05"
1580,"Museo de Conchas","Ciencia y tecnología","1986-11-01","Particular",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Av. Playa Gaviotas 407","Zona Dorada","82110","(669) 913 13 01","http://www.seashellcitymuseum.com","","info@seashellcitymuseum.com ","",-106.45273,23.24273,"http://sic.gob.mx/ficha.php?table=museo&table_id=1580","2019-09-25 06:42:11-05"
40,"Museo de Historia Regional","Arqueología","2004-09-01","Ayuntamiento de Mocorito/Red de museos regionales de Sinaloa",25,"Sinaloa",13,"Mocorito",1,"Mocorito","Av. Miguel Hidalgo núm. 20","Centro","80950","(673) 735 10 24","","","","",-107.92277,25.48214,"http://sic.gob.mx/ficha.php?table=museo&table_id=40","2018-12-14 06:12:28-06"
395,"Museo Lola Beltrán","Historia","2001-03-30","Ayuntamiento de Rosario",25,"Sinaloa",14,"Rosario",1,"El Rosario","Benito Juárez s/n ","Centro","82800","(694) 952 04 10 ","https://www.rosario.gob.mx/museos","","guzmanuzeta@yahoo.com.mx; museololabeltran@gmail.com","",-105.85797,22.9891,"http://sic.gob.mx/ficha.php?table=museo&table_id=395","2021-08-02 04:03:39-05"
1965,"Museo de Pedro Infante","Historia","2017-11-17","Instituto Sinaloense de Cultura/Dirección de Cultura de Salvador Alvarado",25,"Sinaloa",15,"Salvador Alvarado",1,"Guamúchil","Av. Mariano Matamoros 2504 nte., Camino a la Presa","Ampliación Lomas del Valle","81410","673 732 8780","","","museopedroinfanteguamuchil@hotmail.com","",-108.07075,25.47888,"http://sic.gob.mx/ficha.php?table=museo&table_id=1965","2021-03-08 03:00:48-06"
1533,"Museo del Jaguar","Ciencia y tecnología","2011-03-30","Comunidad de Cabazán/Universidad Autónoma de Sinaloa/Ayuntamiento de San Ignacio",25,"Sinaloa",16,"San Ignacio",1,"San Ignacio","Domicilio conocido","Centro","82972","(696) 104 77 64, 962 51 03","","https://www.facebook.com/museodeljaguar.sinaloa","yamel@uas.edu.mx","",-106.42476,23.94045,"http://sic.gob.mx/ficha.php?table=museo&table_id=1533","2018-08-13 05:12:25-05"
29,"Museo Comunitario Profr. Ricardo Vega Noriega","Arte","1997-03-23","Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,"Sinaloa",16,"San Ignacio",1,"San Ignacio","Calle principal s/n","","82971","(669) 912 25 55","","","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=29","2017-12-07 12:50:52-06"
2104,"Museo de sitio de la Zona Arqueológica de Las Labradas","","1000-01-01","Secretaría de Cultura/INAH",25,"Sinaloa",16,"San Ignacio",335,"La Chicayota (Chilacayotas)","","",""," (667) 752 15 41 ","","https://inah.gob.mx/zonas/47-zona-arqueologica-de-las-labradas","laslabradasza@gmail.com","",-106.74315,23.62761,"http://sic.gob.mx/ficha.php?table=museo&table_id=2104","2019-06-21 06:36:32-05"
1862,"Museo Municipal de la Casa de Cultura","TND","1981-12-01","Municipio de Sinaloa",25,"Sinaloa",17,"Sinaloa",1,"Sinaloa de Leyva","Benito Juárez 56","Centro","81900","(687) 875 03 60","","","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1862","2017-12-07 12:55:10-06"
388,"Museo Costumbrista de Sonora","Antropología","1984-11-10","Instituto Sonorense de Cultura",26,"Sonora",3,"Alamos",1,"Alamos","Guadalupe Victoria 1","Centro","85760","(647) 428 00 53","http://isc.gob.mx/devel/espacios/museo-costumbrista-de-sonora/","","museocostumbrista@isc.gob.mx; museos@isc.gob.mx","",-108.9341,27.0227,"http://sic.gob.mx/ficha.php?table=museo&table_id=388","2021-08-02 04:36:26-05"
1271,"Museo de los Ópatas ","Historia","2008-03-02","Casa de Cultura de Arizpe",26,"Sonora",6,"Arizpe",1,"Arizpe","Hidalgo s/n","Centro","84640","(634) 341 00 17","","","cordobaalba2@gmail.com","",-110.16625,30.33533,"http://sic.gob.mx/ficha.php?table=museo&table_id=1271","2019-03-04 06:10:34-06"
1781,"Museo Rincón de la Mora","Antropología","2008-01-01","Particular",26,"Sonora",12,"Bácum",1,"Bácum","Ejido Francisco Javier Mina (Campo 60)","","","(644) 415 08 21, 134 40 16","","https://es-la.facebook.com/ElRinconDeLaMora/","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1781","2018-12-14 06:40:34-06"
1746,"Museo Histórico y Etnográfico de Caborca ","Historia","2018-01-01","Ayuntamiento de Caborca/Patronato del Museo Histórico y Etnográfico de Caborca",26,"Sonora",17,"Caborca",1,"Heroica Caborca","Francisco Javier s/n","Pueblo Viejo","83680","637 372 33 44 ext. 354, 355","","","cultura@caborca.gob.mx","",-112.14828,30.69714,"http://sic.gob.mx/ficha.php?table=museo&table_id=1746","2021-04-06 10:41:49-05"
1307,"Museo Sonora en la Revolución","Historia","2009-10-29","Gobierno del Estado de Sonora",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Av. Náinari 112 Pte. ","Zona Norte","85040","(644) 413 90 27","http://www.musor.gob.mx/","","musor@isc.gob.mx ","",-109.94032,27.49992,"http://sic.gob.mx/ficha.php?table=museo&table_id=1307","2019-09-25 07:46:27-05"
893,"Planetario de Cajeme Antonio Sánchez Ibarra","Ciencia y tecnología","2004-01-31","Agrupación Astronómica de Cajeme Choquim, A.C.",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Circunvalación Ostimuri int. Parque Infantil Ostimuri","Col. Bellavista","85000","(644) 415 15 19","",""," planetariodecajeme_asi@hotmail.com","",-109.96949,27.49469,"http://sic.gob.mx/ficha.php?table=museo&table_id=893","2019-09-25 07:50:06-05"
1218,"Museo Étnico de los Yaquis","Antropología","1985-09-10","Instituto Sonorense de Cultura",26,"Sonora",18,"Cajeme",284,"Cócorit","Sinaloa y Obregón 200","Centro","85219","(644) 418 32 00","http://isc.gob.mx/devel/espacios/museo-de-los-yaquis/","","museodelosyaquis@hotmail.com; museos@isc.gob.mx","",-109.96199,27.5764,"http://sic.gob.mx/ficha.php?table=museo&table_id=1218","2021-08-02 05:02:20-05"
370,"Museo de la Lucha Obrera","Historia","1981-11-19","Instituto Sonorense de Cultura",26,"Sonora",19,"Cananea",1,"Heroica Ciudad de Cananea","Av. Benito Juárez  esq. Tercera Este","Centro","84620","(645) 332 03 87 ","","","museodelaluchaobrera@hotmail.com","",-110.30337,30.98279,"http://sic.gob.mx/ficha.php?table=museo&table_id=370","2021-08-02 04:46:12-05"
225,"Museo Ferrocarrilero de Empalme (MUFER)","Historia","1997-11-20","Amigos del MUFER, A.C.",26,"Sonora",25,"Empalme",1,"Empalme","Niños Héroes y Héroe de Nacozari","Col. Moderna","85330","(622) 223 37 72","","","muferempalme@gmail.com","",-110.81599,27.95932,"http://sic.gob.mx/ficha.php?table=museo&table_id=225","2018-08-22 06:19:47-05"
839,"Museo-Casa de la Cultura Leonardo Valdez Esquer","Arte","1985-01-01","Particular",26,"Sonora",26,"Etchojoa",1,"Etchojoa","Carr. Navoja a Huatabampo s/n, Barrio de la Curva","Col. 14 de Febrero","85280","(647) 425 01 73","","","makamen.valdez@hotmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=839","2019-09-25 07:48:38-05"
735,"Museo Regional de Sonora","Historia","1985-09-12","Secretaría de Cultura/INAH",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Jesús García Final s/n ","Col. La Matanza","83080","(662) 217 25 80","http://www.inah.gob.mx/es/red-de-museos/254-museo-regional-de-sonora","","museo.son@inah.gob.mx; zenon_tiburcio@inah.gob.mx","",-110.94752,29.074,"http://sic.gob.mx/ficha.php?table=museo&table_id=735","2021-07-08 07:19:40-05"
1309,"Museo de Arte de Sonora (MUSAS)","Arte","2009-08-31","Instituto Sonorense de Cultura",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Blvd. Agustín de Vildósola s/n ","Col. Villa de Seris","83280","(662) 254 63 97","","https://www.facebook.com/MuseoMusas","museo@musas.gob.mx","museomusas",-110.95405,29.06592,"http://sic.gob.mx/ficha.php?table=museo&table_id=1309","2019-01-22 06:08:18-06"
737,"Museo de Culturas Populares e Indígenas de Sonora","Arte","1997-10-16","Instituto Sonorense de Cultura",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Comonfort 22 ","Col. Centenario","83260","(662) 212 64 18","http://isc.gob.mx/devel/espacios/museo-de-culturas-populares-e-indigenas-de-sonora/","","culturaspopularaes@isc.gob.mx","",-110.95834,29.07422,"http://sic.gob.mx/ficha.php?table=museo&table_id=737","2019-09-25 07:32:39-05"
741,"Museo Regional ","Arqueología","1957-02-01","Universidad de Sonora",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Blvd. Luis Encinas s/n","Centro","83000","(662) 212 06 09","http://www.museoregional.uson.mx/","","ariel.silva@unison.mx","",-110.98171,29.09356,"http://sic.gob.mx/ficha.php?table=museo&table_id=741","2019-09-25 07:44:29-05"
431,"La Burbuja Museo del Niño","Ciencia y tecnología","1994-10-24","Patronato Museo del Niño, A.C.",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Periférico Ote. y Blvd. Francisco Serna","Parque Recreativo La Sauceda","80060","(662) 212 05 81","","","info@laburbuja.org.mx","",-110.92561,29.07289,"http://sic.gob.mx/ficha.php?table=museo&table_id=431","2019-09-25 07:19:12-05"
379,"Museo Comcáac","Antropología","1985-09-10","Instituto Sonorense de Cultura",26,"Sonora",30,"Hermosillo",137,"Bahía de Kino","Av. Mar de Cortés s/n ","Fracc. Bahía de Kino Nuevo","83348"," (644) 247 06 91","http://isc.gob.mx/devel/espacios/museo-comcaac/","","museos@isc.gob.mx","",-112.01383,28.85749,"http://sic.gob.mx/ficha.php?table=museo&table_id=379","2021-08-02 05:00:46-05"
359,"Museo Centro de Cultura Mayo Blas Mazo de El Júpare ","Antropología","1983-01-01","Comunitario independiente",26,"Sonora",33,"Huatabampo",1,"Huatabampo","Domicilio conocido","El Júpare","85240","(647) 423 64 97","","","centrodeculturamayojupare@hotmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=359","2015-05-28 15:08:24-05"
374,"Museo Casa del General Álvaro Obregón","Historia","1995-07-17","Instituto Sonorense de Cultura ",26,"Sonora",33,"Huatabampo",1,"Huatabampo","Av. Francisco I. Madero 17","Centro","85900","(647) 426 526 10 69","http://www.isc.gob.mx/museoobregon.php","https://www.facebook.com/MuseoCasaDelGeneralAlvaroObregon","museos@isc.gob.mx","",-109.64396,26.82759,"http://sic.gob.mx/ficha.php?table=museo&table_id=374","2017-05-04 12:49:11-05"
699,"Museo Comunitario Sonorense","Arqueología","1000-01-01","Privado",26,"Sonora",36,"Magdalena",1,"Magdalena de Kino","Carr. Internacional Hermosillo-Nogales ","Rancho El Peñasco","84162","(632) 328 20 41","","","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=699","2017-06-02 18:59:48-05"
1184,"Museo Comunitario de Magdalena de Kino","Historia","2006-05-18","Consejo Comunitario Pro investigación y Difusión del Patrimonio Natural y Cultural ",26,"Sonora",36,"Magdalena",1,"Magdalena de Kino","Diana Laura Riojas, Portales de la Plaza Monumental ","Centro","84160","(632) 322 10 30","","","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1184","2015-07-02 14:13:04-05"
1724,"Museo Regional Comunitario Sitio de Naco","Historia","2010-11-20","Anivacachi. Rescate y resguardo de la cultura, historia y tradición del municipio de Naco, A.C.",26,"Sonora",39,"Naco",1,"Naco","Av. Francisco I. Madero 285","Centro","84180","(633 ) 409 90 38","","","anivacachi.ac@hotmail.com","",-109.94874,31.33097,"http://sic.gob.mx/ficha.php?table=museo&table_id=1724","2021-08-02 05:50:52-05"
384,"Casa Museo Silvestre Rodríguez","Historia","1989-05-13","Instituto Sonorense de Cultura",26,"Sonora",41,"Nacozari de García",1,"Nacozari de García","Silvestre Rodríguez s/n","Centro ","84340","(662) 217 06 91","http://isc.gob.mx/devel/espacios/museo-silvestre-rodriguez/","","museos@isc.gob.mx","",-109.6896,30.37656,"http://sic.gob.mx/ficha.php?table=museo&table_id=384","2021-08-02 04:31:08-05"
